Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
ES,Eversource Energy,Utilities,Electric Utilities,SP500,68.52,25.81,2026-09-11,499.0,TTM-4Q,2026-06-30,133.7,0.93,True,10.0,17.7,1.58,10.0,5.6,1.2,0.92,6.1,9.1,,,5.16,-4.8,1.4,3.04,8.0,,2.2,0.46,16.9,-1.1,0.31,0.13,37.0,25.2,0.21,-15.1,-0.06,4.39,0.0,4.39,7.8,68.3,2.2,72.53,70.99,70.23,False,76.57,62.89,1.33,34.5,-3.3,False,False,,100.0
PPLI,People Inc.,Communication Services,Interactive Media & Services,SP600,37.51,2.85,2026-09-11,499.0,TTM-4Q,2026-06-30,36.6,0.97,True,,8.5,0.56,-2.2,11.8,4.4,0.12,-1.9,6.7,,2.8,,2.4,5.6,0.46,7.0,1.05,-1.8,-1.26,12.9,8.9,0.34,0.13,27.0,32.1,0.93,-21.2,0.65,0.0,8.72,8.72,-8.4,,-7.6,41.77,41.1,40.37,True,48.32,29.56,1.14,34.3,-14.7,False,False,ZONA-BAHAYA;DISTRES,100.0
FBK,FB Financial Corp.,Financials,Regional Banks,SP600,54.76,2.74,2026-09-11,499.0,TTM-4Q,2026-06-30,18.3,1.1,True,,13.9,1.41,,7.2,,0.19,,11.1,,,,,0.3,,,,999.0,-0.24,18.4,22.3,0.78,0.13,38.0,26.1,0.95,-17.1,0.3,1.53,7.92,9.46,,117.5,11.9,58.63,55.61,56.14,True,62.65,49.24,1.15,32.2,-2.3,False,False,DILUSI,90.0
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,SP500;NDX,1234.46,60.67,2026-09-11,499.0,TTM-4Q,2026-06-30,754.1,0.94,True,59.2,75.6,15.57,1.7,1.3,1.0,-0.6,21.6,22.6,55.2,1.2,-1.41,-0.5,14.0,1.03,4.0,48.75,999.0,0.21,67.8,38.3,0.99,0.13,56.0,53.5,1.94,-29.7,0.07,0.54,0.0,0.54,28.7,-52.0,2.6,1318.59,1344.84,1257.41,True,1714.09,830.0,51.74,43.1,-25.0,False,False,RESTATEMENT,100.0
ARR,Armour Residential REIT,Real Estate,Mortgage REITs,SP600,15.8,2.24,2026-09-11,499.0,TTM-4Q,2026-06-30,52.5,1.43,True,,5.2,0.87,,19.3,,3.0,,20.3,,,,0.6,1.6,0.74,,,999.0,,25.8,2.5,0.63,0.13,41.0,22.4,0.68,-16.8,-0.02,15.32,-36.03,-20.71,,,55.1,16.51,17.0,17.18,False,19.31,13.98,0.25,33.6,-11.0,False,False,DILUSI;UTANG-TAK-TERBACA,84.0
NTNX,Nutanix,Information Technology,Systems Software,SP400,65.92,17.82,2026-09-11,499.0,TTM-4Q,2026-04-30,181.4,0.55,True,,64.6,,,1.5,4.3,-0.31,,,87.1,3.0,,-16.7,21.0,2.98,7.0,1.99,999.0,2.0,-16.2,65.2,0.52,0.12,86.0,47.4,1.2,-57.6,-0.14,0.0,2.71,2.71,13.0,1068.1,-3.1,61.37,49.31,48.97,False,82.42,34.01,2.22,52.9,29.3,False,False,GOODWILL;UTANG-TAK-TERBACA,90.0
HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,Biotechnology,SP600,41.52,2.42,2026-09-11,499.0,TTM-4Q,2026-06-30,31.0,1.52,True,,13.3,2.42,,7.5,,0.66,16.5,20.5,75.4,1.7,,-14.0,8.2,1.96,4.0,5.92,17.1,1.57,19.8,43.1,0.7,0.12,79.0,44.9,1.03,-34.5,-0.35,0.0,0.0,0.0,24.3,0.2,0.6,38.02,33.37,34.39,True,43.49,25.52,1.29,60.1,13.9,False,False,,100.0
RELY,Remitly,Financials,Transaction & Payment Processing Services,SP600,21.99,4.65,2026-09-11,499.0,TTM-4Q,2026-06-30,90.8,1.16,True,,15.3,4.13,,6.6,,-0.42,,32.2,,,,,8.0,,,,16.7,1.39,28.4,56.0,0.73,0.12,84.0,57.5,1.37,-35.3,-2.07,0.0,1.91,1.91,23.8,2066.1,0.9,24.52,20.65,18.93,True,27.48,12.08,1.19,35.1,13.0,False,False,,90.0
SSB,South State Bank,Financials,Regional Banks,SP400,105.98,10.28,2026-09-11,499.0,TTM-4Q,2026-06-30,67.5,0.71,True,,10.8,1.13,,9.2,,0.43,,10.6,,,,,0.1,,,,999.0,-0.2,11.6,23.5,0.73,0.12,61.0,23.9,0.96,-17.8,0.35,2.33,4.64,6.96,,60.6,-4.1,105.4,99.57,98.83,True,112.2,84.48,1.89,48.6,4.9,False,True,,90.0
LGIH,LGI Homes,Consumer Discretionary,Homebuilding,SP600,49.42,1.15,2026-09-11,499.0,TTM-4Q,2026-06-30,14.4,0.97,True,27.6,17.4,0.54,3.6,5.8,11.4,0.37,1.8,3.2,19.4,,15.73,-1.7,6.5,2.0,4.0,,999.0,-2.44,-7.1,38.7,0.27,0.12,27.0,57.7,0.91,-45.7,-0.83,0.0,-0.33,-0.33,-16.7,-57.6,0.1,57.51,51.0,50.57,True,66.25,33.55,2.39,34.2,-13.9,False,False,,90.0
RSI,"Rush Street Interactive, Inc.",Consumer Discretionary,Casinos & Gaming,SP600,26.43,3.06,2026-09-11,499.0,TTM-4Q,2026-06-30,55.9,1.03,True,15.1,96.0,16.56,6.6,1.0,5.9,-0.56,30.2,20.7,35.0,1.8,-1.92,-22.6,5.8,5.72,6.0,6.53,999.0,1.97,15.2,16.6,0.32,0.12,64.0,49.6,0.66,-29.7,0.23,0.0,0.0,0.0,34.3,26.5,-50.6,28.46,25.45,23.75,True,34.53,15.51,1.15,47.7,-13.0,False,False,,100.0
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,SP500;NDX,215.47,40.29,2026-09-11,499.0,TTM-4Q,2026-06-30,581.1,0.52,True,1170.9,,11.17,0.1,-0.8,0.8,-0.81,-2.0,-9.0,56.0,6.7,19.8,-8.8,17.3,,6.0,3.99,-1.1,-1.58,-0.4,16.2,0.24,0.12,26.0,32.5,0.9,-27.7,0.5,0.0,-0.15,-0.15,15.3,,3.0,237.09,222.1,227.42,False,265.94,187.63,7.87,36.2,-1.9,False,False,,100.0
DCI,Donaldson Company,Industrials,Industrial Machinery & Supplies & Components,SP400,89.25,10.35,2026-09-11,499.0,TTM-4Q,2026-04-30,59.3,0.89,True,16.0,23.6,6.1,6.3,4.2,3.8,-0.21,19.8,27.8,34.2,1.1,0.6,-0.7,0.8,1.05,7.0,7.96,20.2,0.46,21.2,11.1,0.62,0.11,45.0,26.1,0.76,-26.0,0.79,1.34,1.65,2.99,4.4,21.1,-1.8,92.41,90.36,91.49,True,112.84,79.42,2.03,40.0,0.9,False,False,,100.0
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,SP500,173.46,33.37,2026-09-11,499.0,TTM-4Q,2026-06-30,203.3,0.92,True,,14.5,2.63,,6.9,,-0.14,,18.5,,,,,0.2,,,,999.0,0.15,10.2,26.2,0.72,0.11,62.0,25.4,1.07,-19.6,0.11,1.28,0.0,1.28,8.0,8.1,-4.0,174.12,159.38,160.75,True,182.73,138.82,3.8,45.9,11.3,False,False,,90.0
FAST,Fastenal,Industrials,Trading Companies & Distributors,SP500;NDX,49.32,56.59,2026-09-11,499.0,TTM-4Q,2026-06-30,294.1,1.07,True,28.9,41.9,13.91,3.5,2.4,2.0,-0.95,32.9,34.3,44.7,0.5,-0.04,-0.9,1.2,1.03,6.0,32.19,394.5,1.75,11.2,16.7,0.55,0.11,58.0,25.5,0.53,-19.8,1.24,1.87,0.0,1.87,12.5,13.7,0.0,48.8,46.65,45.56,True,52.92,38.97,1.07,48.5,2.6,False,True,,100.0
HSTM,"HealthStream, Inc.",Health Care,Health Care Technology,SP600,29.11,0.85,2026-09-11,499.0,TTM-4Q,2026-06-30,5.7,0.76,False,11.2,40.2,2.39,9.0,2.5,8.2,0.69,5.6,6.0,,1.3,-0.95,-9.9,1.0,3.39,8.0,4.25,999.0,0.6,0.6,39.7,0.63,0.11,71.0,32.2,0.65,-32.1,0.41,0.46,2.49,2.95,8.8,4.2,-3.7,28.58,24.55,24.2,True,31.11,19.5,0.84,53.2,7.2,False,True,TIPIS,100.0
SEI,"Solaris Energy Infrastructure, Inc.",Energy,Oil & Gas Equipment & Services,SP600,67.42,4.44,2026-09-11,499.0,TTM-4Q,2026-06-30,156.6,1.19,True,17.7,81.0,4.92,5.6,1.2,-16.4,-1.97,7.1,8.4,,,2.66,-13.0,2.0,7.75,5.0,1.45,999.0,0.04,112.6,16.1,0.83,0.11,86.0,77.3,2.05,-47.6,-3.0,0.6,0.0,0.6,70.5,143.0,,58.94,63.14,59.98,True,86.19,28.43,4.42,62.7,-14.4,False,False,ZONA-BAHAYA,100.0
ALV,Autoliv,Consumer Discretionary,Automotive Parts & Equipment,SP400,121.13,8.87,2026-09-11,499.0,TTM-4Q,2026-06-30,67.6,0.81,True,7.3,13.8,3.56,13.8,7.2,8.5,0.39,16.2,25.9,19.2,1.2,1.15,-6.1,1.4,1.81,8.0,2.97,9.9,-0.24,-2.2,17.4,0.27,0.1,38.0,28.2,0.89,-22.0,0.99,2.93,5.07,8.0,5.9,-10.2,-4.0,121.36,118.27,119.24,True,132.17,99.16,2.81,48.4,-9.5,False,False,,100.0
NLY,Annaly Capital Management,Financials,Mortgage REITs,SP400,21.9,16.51,2026-09-11,499.0,TTM-4Q,2026-06-30,143.9,1.36,True,,5.6,0.98,,17.9,,2.32,,19.5,,,,,1.6,,,,1.6,-0.17,19.2,12.2,0.81,0.1,49.0,19.4,0.6,-14.9,0.99,9.51,-15.81,-6.3,,304.4,19.2,22.88,22.41,22.57,True,24.52,20.0,0.36,31.1,-4.0,False,False,DILUSI,90.0
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,SP500,20.57,11.34,2026-09-11,499.0,TTM-4Q,2026-07-26,127.7,0.81,True,15.8,33.1,1.45,6.3,3.0,6.9,0.08,3.5,4.3,15.7,0.6,2.35,-5.6,1.6,3.19,3.0,3.24,7.3,-0.74,2.8,10.3,0.22,0.1,14.0,29.3,0.07,-22.4,0.64,5.65,0.0,5.65,0.7,-54.6,0.1,24.06,23.24,23.41,True,26.6,19.7,0.52,23.2,-18.8,False,False,F-RENDAH,100.0
RNR,RenaissanceRe,Financials,Reinsurance,SP400,324.99,13.5,2026-09-11,499.0,TTM-4Q,2026-06-30,79.0,0.74,True,,5.1,1.14,,19.5,,2.32,,23.3,,,,,3.4,,,,36.1,-0.13,33.7,9.3,0.88,0.1,71.0,24.4,0.22,-13.3,1.21,0.52,11.63,12.16,-14.0,31.8,-12.1,323.33,307.62,299.3,True,340.24,231.17,6.52,49.5,5.2,False,True,,90.0
PENN,Penn Entertainment,Consumer Discretionary,Casinos & Gaming,SP600,17.82,2.39,2026-09-11,499.0,TTM-4Q,2026-06-30,44.0,1.54,True,,,1.28,-2.4,-38.0,4.0,-2.19,-8.5,-37.4,,,,-10.6,3.0,,5.0,0.33,-1.3,,-4.6,31.9,0.27,0.1,36.0,51.4,1.3,-41.5,-0.84,0.0,10.01,10.01,6.1,,-8.0,19.33,17.43,16.61,True,22.36,11.65,0.64,47.2,-18.9,False,False,ZONA-BAHAYA;DISTRES,100.0
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,SP500,122.41,23.75,2026-09-11,499.0,TTM-4Q,2026-03-31,182.5,0.79,True,15.1,34.8,1.48,6.6,2.9,-4.9,-1.3,5.1,5.1,4.4,1.1,5.32,0.3,2.5,0.86,3.0,2.92,2.3,-1.94,38.3,-10.7,0.44,0.1,68.0,31.5,0.07,-20.2,0.62,2.12,0.0,2.12,56.9,-37.6,44.6,114.9,119.81,114.78,True,134.87,76.01,4.26,59.4,-5.7,False,False,F-RENDAH;DILUSI,100.0
MTN,Vail Resorts,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",SP400,140.09,4.99,2026-09-11,499.0,TTM-4Q,2026-04-30,88.1,2.83,True,10.5,31.8,9.05,9.5,3.1,3.5,-0.43,8.1,22.0,,,3.63,-4.5,1.1,2.63,5.0,1.56,2.2,-0.72,9.4,13.3,0.3,0.1,42.0,37.6,0.68,-23.9,0.8,6.36,4.91,11.27,-4.3,-45.2,-4.3,145.75,136.88,137.87,False,163.34,118.51,4.75,48.3,-0.8,False,False,ZONA-BAHAYA;GOODWILL,100.0
EQH,Equitable Holdings,Financials,Diversified Financial Services,SP400,53.34,14.56,2026-09-11,499.0,TTM-4Q,2026-06-30,116.2,1.06,True,,,,,-6.4,,-2.61,,-508.8,,,,,0.4,,,,-999.0,-3.0,1.0,41.9,0.64,0.09,77.0,33.5,1.24,-34.2,-0.91,2.18,10.07,12.24,-22.1,-295.4,-8.2,49.68,44.09,44.82,True,55.15,35.19,1.28,62.8,18.1,False,False,,90.0
ON,ON Semiconductor,Information Technology,Semiconductors,SP500,76.14,29.64,2026-09-11,499.0,TTM-4Q,2026-07-03,569.2,1.53,True,20.8,47.0,4.11,4.8,2.1,5.1,0.13,4.6,8.3,37.7,5.7,0.44,-7.8,6.1,2.65,6.0,4.81,10.9,-0.8,73.1,44.4,0.93,0.09,60.0,63.1,1.81,-47.6,-0.62,0.0,4.94,4.94,-3.1,35.3,-2.5,81.93,86.06,78.87,True,134.92,44.56,3.4,49.0,-36.6,False,False,,100.0
EXEL,Exelixis,Health Care,Biotechnology,SP400,56.12,13.91,2026-09-11,499.0,TTM-4Q,2026-07-03,116.7,1.43,True,13.1,16.2,7.54,7.7,6.2,8.4,0.57,39.6,44.4,96.5,,-0.84,-12.5,7.9,1.38,7.0,15.37,999.0,2.72,33.6,22.4,0.75,0.09,81.0,37.2,0.93,-16.5,0.46,0.0,8.02,8.02,9.2,42.9,-8.7,55.29,49.41,47.95,True,59.72,33.76,1.66,51.1,1.3,False,True,,100.0
PRG,"PROG Holdings, Inc.",Financials,Consumer Finance,SP600,36.96,1.47,2026-09-11,499.0,TTM-4Q,2026-06-30,19.7,1.02,True,,10.0,1.83,,10.0,,0.11,,19.9,,,,,3.5,,,,3.8,0.21,19.3,44.8,0.71,0.09,61.0,45.2,1.12,-31.2,-1.17,1.46,0.69,2.16,6.6,-31.7,0.4,42.19,36.78,35.33,True,47.73,25.8,1.4,34.7,-3.9,False,False,,90.0
RNST,Renasant Corp.,Financials,Regional Banks,SP600,40.77,3.73,2026-09-11,499.0,TTM-4Q,2026-06-30,22.6,0.92,True,,11.9,0.96,,8.4,,0.42,,8.2,,,,,0.1,,,,999.0,-0.3,14.9,21.7,0.74,0.09,48.0,24.8,0.94,-17.2,0.36,2.34,0.0,2.34,,96.6,-3.1,42.47,40.49,39.54,True,44.54,33.04,0.89,41.7,-6.9,False,False,,90.0
UPS,United Parcel Service,Industrials,Air Freight & Logistics,SP500,100.28,85.34,2026-09-11,499.0,TTM-4Q,2026-06-30,404.9,0.94,True,11.1,18.7,5.66,9.0,5.4,6.4,0.48,12.8,29.7,,,2.09,-6.0,4.8,1.94,4.0,2.89,6.0,0.26,30.0,7.9,0.64,0.08,47.0,29.4,0.8,-19.9,0.85,6.34,-0.14,6.2,-0.4,-20.2,0.5,107.06,105.77,105.04,True,122.41,82.0,2.04,38.2,-10.9,False,False,,100.0
VCYT,"Veracyte, Inc.",Health Care,Health Care Services,SP600,40.87,3.29,2026-09-11,499.0,TTM-4Q,2026-06-30,54.2,0.78,True,23.6,28.7,2.37,4.2,3.5,5.1,0.13,8.0,8.8,71.7,4.0,-2.37,-4.5,5.2,1.56,8.0,20.84,999.0,0.19,45.0,44.5,0.72,0.08,47.0,62.3,0.91,-39.2,-0.84,0.0,0.0,0.0,17.3,334.7,4.7,49.31,42.64,42.68,True,60.91,29.45,2.12,37.9,-16.8,False,False,,100.0
NEM,Newmont,Materials,Gold,SP500,126.81,133.62,2026-09-11,499.0,TTM-4Q,2026-06-30,1022.1,0.69,True,8.2,15.5,3.79,12.2,6.4,7.3,1.0,21.7,25.5,,,-0.25,-7.1,6.1,1.47,8.0,5.12,999.0,2.49,51.3,3.2,0.54,0.08,87.0,50.0,1.02,-32.1,-0.34,0.83,3.3,4.12,25.2,37.0,-4.0,109.78,110.64,109.35,True,135.29,76.05,4.36,57.5,25.4,False,False,,100.0
EGBN,Eagle Bancorp Inc,Financials,Regional Banks,SP600,27.6,0.84,2026-09-11,499.0,TTM-4Q,2026-06-30,5.8,0.89,False,,,0.73,,-5.7,,-0.4,,-4.1,,,,,1.1,,,,-999.0,-1.06,46.8,17.5,0.84,0.08,68.0,38.1,0.52,-26.6,-0.13,0.7,0.0,0.7,,,0.6,27.68,26.75,25.67,True,29.29,15.03,0.64,48.1,-5.7,False,False,TIPIS,90.0
MHO,"M/I Homes, Inc.",Consumer Discretionary,Homebuilding,SP600,139.89,3.54,2026-09-11,499.0,TTM-4Q,2026-06-30,28.7,0.99,True,6.8,11.1,1.1,14.8,9.0,5.5,0.56,9.7,10.1,21.5,,-1.78,2.3,1.9,0.65,4.0,,999.0,-0.95,-0.2,17.7,0.27,0.08,35.0,33.0,0.68,-25.0,0.92,0.0,5.71,5.71,-5.0,-37.9,-4.4,149.26,139.36,137.9,True,163.66,116.78,4.16,36.4,-4.9,False,False,,90.0
NNN,NNN Reit,Real Estate,Retail REITs,SP400,43.87,8.42,2026-09-11,499.0,FY,2025-12-31,59.2,1.19,True,10.0,21.6,1.91,10.0,4.6,,0.54,7.0,8.9,,,0.23,-3.0,0.3,1.71,5.0,,2.9,0.56,13.5,4.7,0.56,0.08,41.0,16.2,0.21,-10.4,1.2,5.26,-1.01,4.25,6.6,-1.8,2.1,46.74,45.21,44.13,True,50.0,38.9,0.7,29.0,-8.2,False,False,,75.0
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,SP500;NDX,515.44,130.64,2026-09-11,499.0,TTM-4Q,2026-06-30,550.4,0.86,True,24.6,29.7,6.45,4.1,3.4,2.9,-0.19,21.3,23.5,86.0,0.8,-1.57,0.4,8.5,0.97,6.0,13.14,999.0,0.96,35.3,10.0,0.79,0.07,70.0,28.5,0.43,-15.2,1.18,0.0,1.54,1.54,10.2,21.1,-1.4,510.65,472.26,468.02,True,560.25,374.17,13.0,44.0,11.8,False,True,,100.0
BCPC,Balchem Corporation,Materials,Specialty Chemicals,SP600,164.39,5.24,2026-09-11,499.0,TTM-4Q,2026-06-30,27.1,1.66,True,19.8,31.9,4.02,5.0,3.1,,-0.53,11.6,12.8,36.3,2.4,0.41,-3.3,0.9,1.34,9.0,10.43,999.0,0.72,16.3,5.5,0.51,0.07,39.0,21.5,0.41,-14.7,1.56,0.59,2.17,2.75,10.1,15.2,-1.5,171.02,169.48,167.05,True,183.9,139.17,3.74,32.4,-4.0,False,False,,90.0
CACI,CACI International,Industrials,Diversified Support Services,SP400,621.17,13.73,2026-09-11,499.0,TTM-4Q,2026-06-30,155.8,1.1,True,18.5,25.6,3.08,5.4,3.9,5.7,-0.11,8.7,12.8,,0.3,4.72,-3.4,0.4,1.65,6.0,2.9,4.3,-0.38,39.9,11.0,0.64,0.07,64.0,40.0,0.56,-33.4,0.39,0.0,0.12,0.12,10.9,7.2,-1.0,565.34,549.57,560.55,True,683.5,434.7,19.87,53.5,14.1,False,False,GOODWILL,100.0
GLW,Corning Inc.,Information Technology,Electronic Components,SP500,166.4,143.34,2026-09-11,499.0,TTM-4Q,2026-06-30,1353.4,0.54,True,37.0,75.4,11.41,2.7,1.3,1.7,-0.46,11.0,16.1,36.4,2.1,1.47,-6.5,1.8,2.06,8.0,6.0,7.3,-0.53,125.0,29.2,1.09,0.06,92.0,70.4,1.18,-51.5,-0.44,0.69,0.0,0.69,19.4,132.0,1.2,159.47,163.42,145.5,True,271.78,74.6,8.47,56.9,-9.0,False,False,,100.0
KIM,Kimco Realty,Real Estate,Retail REITs,SP500,23.19,15.56,2026-09-11,499.0,TTM-4Q,2026-06-30,117.6,2.93,True,16.5,25.6,1.52,6.1,3.9,,-0.17,4.2,5.8,,,5.41,-2.9,1.6,1.94,7.0,,2.3,-0.61,12.3,6.5,0.53,0.06,39.0,17.7,0.58,-11.5,0.57,4.67,1.07,5.74,4.4,1.6,-0.5,24.74,23.97,23.11,True,26.65,19.76,0.37,30.9,-13.1,False,False,,90.0
WDFC,WD-40 Company,Consumer Staples,Household Products,SP600,194.82,2.61,2026-09-11,499.0,TTM-4Q,2026-05-31,20.8,1.07,True,20.8,29.3,9.38,4.8,3.4,3.0,-0.75,24.9,33.3,55.8,2.2,0.32,0.9,1.7,0.95,7.0,11.27,42.6,0.85,12.5,3.9,0.26,0.06,19.0,31.3,0.06,-26.2,0.46,2.03,0.96,2.99,10.2,3.1,-0.6,228.69,223.06,218.72,True,298.9,175.38,5.74,22.8,-16.1,False,False,,100.0
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,SP500,65.94,28.49,2026-09-11,499.0,TTM-4Q,2026-06-30,351.5,0.57,True,10.0,16.5,2.45,10.0,6.1,5.2,0.05,11.0,14.6,,,0.78,-1.1,1.7,1.14,5.0,3.33,6.7,-0.48,10.8,9.2,0.28,0.06,42.0,35.9,0.7,-35.6,0.35,1.01,7.02,8.03,5.1,-24.7,-4.8,61.78,60.83,63.43,True,76.39,48.34,1.85,52.4,-6.8,False,False,,100.0
NMIH,"NMI Holdings, Inc.",Financials,Commercial & Residential Mortgage Finance,SP600,43.89,3.3,2026-09-11,499.0,TTM-4Q,2026-06-30,20.2,0.85,True,,8.4,1.22,,12.0,,1.21,,15.4,,,,,0.7,,,,18.8,0.96,13.2,20.9,0.72,0.06,69.0,23.8,0.54,-15.3,0.85,0.0,3.49,3.49,7.5,4.7,-3.4,43.74,40.17,39.95,True,46.74,34.84,0.87,44.3,15.3,False,True,,90.0
HNI,HNI Corporation,Industrials,Office Services & Supplies,SP600,46.87,3.38,2026-09-11,499.0,TTM-4Q,2026-07-04,24.1,0.96,True,16.2,786.8,1.87,6.2,0.1,,-0.28,2.6,0.3,41.0,2.8,4.41,-5.8,2.6,46.65,4.0,,999.0,-0.5,12.8,23.1,0.5,0.05,81.0,36.0,0.84,-43.9,-0.11,2.46,0.01,2.47,70.1,-97.1,53.1,45.55,40.1,41.08,True,52.79,28.93,1.44,47.2,36.6,False,False,DILUSI,100.0
MMSI,"Merit Medical Systems, Inc.",Health Care,Health Care Supplies,SP600,86.36,5.16,2026-09-11,499.0,TTM-4Q,2026-06-30,59.2,0.64,True,16.7,35.4,3.07,6.0,2.8,3.9,0.11,6.5,9.2,49.5,1.4,0.88,-5.1,0.8,1.95,9.0,4.19,6.3,-0.16,2.7,33.8,0.6,0.05,69.0,30.4,0.62,-35.3,0.4,0.0,-0.25,-0.25,10.2,22.2,-1.0,83.2,73.85,76.66,True,94.75,59.74,2.17,45.7,24.6,False,False,,100.0
DORM,"Dorman Products, Inc.",Consumer Discretionary,Automotive Parts & Equipment,SP600,126.66,3.76,2026-09-11,499.0,TTM-4Q,2026-06-27,21.3,0.77,True,11.1,17.1,2.48,9.0,5.8,5.7,-0.13,12.1,15.0,42.3,3.6,0.84,-1.2,1.4,1.14,7.0,4.87,11.9,-0.28,-16.0,30.7,0.2,0.05,34.0,36.9,0.81,-38.6,0.21,0.0,0.0,0.0,3.3,-3.0,-2.2,134.49,123.01,123.94,False,165.43,98.45,3.95,41.3,-4.6,False,False,,100.0
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,SP500;NDX,24.6,29.17,2026-09-11,499.0,TTM-4Q,2026-06-27,542.6,7.68,True,,,0.81,-4.8,-11.6,13.1,-0.77,-4.3,-8.8,33.4,1.3,,-10.4,3.8,,4.0,0.5,-4.7,-0.59,-3.2,11.8,0.16,0.05,45.0,26.9,0.23,-18.1,0.7,6.5,0.1,6.6,-1.6,,0.1,25.47,23.99,24.02,True,28.09,21.03,0.68,43.5,-2.0,False,False,ZONA-BAHAYA;DISTRES,100.0
DLR,Digital Realty,Real Estate,Data Center REITs,SP500,188.58,66.27,2026-09-11,499.0,TTM-4Q,2026-03-31,372.8,0.68,True,30.5,48.1,2.84,3.3,2.1,,-0.98,1.4,6.2,,,5.81,-2.5,1.3,1.85,7.0,,1.6,-1.39,16.6,10.7,0.52,0.05,53.0,26.4,0.63,-16.8,-0.18,2.64,0.0,2.64,12.6,219.7,2.5,187.01,186.48,179.47,True,208.14,146.23,5.03,49.3,-0.4,False,True,,90.0
CHD,Church & Dwight,Consumer Staples,Household Products,SP500,94.15,22.33,2026-09-11,499.0,TTM-4Q,2026-06-30,175.9,1.12,True,18.6,30.0,5.14,5.4,3.3,,-0.27,12.9,17.0,45.6,1.3,1.53,,1.9,,,5.0,11.3,0.7,9.9,2.4,0.27,0.05,35.0,23.2,0.13,-13.8,1.06,1.29,0.0,1.29,2.7,41.8,-3.3,99.04,97.69,95.15,True,106.04,81.33,2.04,32.1,-6.4,False,False,,94.0
MLKN,"MillerKnoll, Inc.",Industrials,Office Services & Supplies,SP600,21.19,1.44,2026-09-11,499.0,TTM-4Q,2026-05-30,12.2,1.16,True,7.4,15.8,1.08,13.5,6.3,5.4,1.64,5.7,7.0,38.8,2.1,3.23,-2.7,1.4,2.18,7.0,1.83,2.8,-0.46,22.8,29.0,0.52,0.05,82.0,49.6,1.38,-37.8,-0.83,3.54,-0.31,3.23,4.7,,0.5,22.42,19.09,18.86,True,24.71,13.77,0.84,38.9,31.2,False,False,,100.0
SBCF,Seacoast Banking Corporation of Florida,Financials,Regional Banks,SP600,33.98,3.29,2026-09-11,499.0,TTM-4Q,2026-06-30,26.2,0.72,True,,20.3,1.2,,4.9,,-0.29,,6.5,,,,,0.2,,,,999.0,-0.41,18.2,19.4,0.73,0.04,57.0,25.6,0.88,-16.3,0.42,0.0,1.01,1.01,,16.8,13.8,34.14,32.28,32.39,True,36.27,28.58,0.72,46.7,4.7,False,False,DILUSI,90.0
WWD,"Woodward, Inc.",Industrials,Electrical Components & Equipment,SP400,337.26,19.91,2026-09-11,499.0,TTM-4Q,2026-06-30,180.0,0.83,True,24.2,36.1,8.05,4.1,2.8,1.9,-0.8,16.3,22.3,29.5,1.8,1.01,-0.7,2.1,1.06,7.0,6.94,15.5,-0.0,52.3,0.3,0.69,0.04,45.0,38.0,1.11,-23.7,0.19,0.36,3.02,3.38,22.3,42.4,-0.8,371.71,376.73,361.28,True,450.92,233.31,9.86,39.9,-16.1,False,False,,100.0
VSEC,VSE Corporation,Industrials,Aerospace & Defense,SP600,194.98,5.47,2026-09-11,499.0,TTM-4Q,2026-06-30,63.8,0.68,True,35.0,72.9,1.87,2.9,1.4,-0.0,-0.96,3.6,3.8,,7.2,4.81,1.6,1.1,0.36,7.0,3.05,999.0,-2.03,45.5,21.5,0.58,0.04,50.0,57.7,1.57,-30.3,-1.01,0.17,-23.23,-23.06,41.6,296.4,51.4,211.92,201.68,198.29,True,247.85,154.67,9.72,40.2,-2.6,False,False,DILUSI,100.0
